app,route,mutant_uid,op_id,file,line,column,target,ordinal_this_run,stage_compile,tce,stage_link,test1_demo,test2_golden,test2_written,test3_perf,killed_by,killed,resolved,resolution,exit_code,wall_seconds,perf_median,artifact_digest,note
resize,ast_emitted,d3ebc8ed12a6d498,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,252,15,operator> -> operator!=,m047_cxx_rel_swap_operator_not_eq,OK,9e51ee5620898d41,OK,SURVIVED,SURVIVED,NOT_RUN,NOT_RUN,,0,0,,0,1.018,,d1c42bdaf408029e,
resize,ast_emitted,18653d284c563c26,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,257,15,operator< -> operator>=,m050_cxx_rel_swap_operator_gt_eq,OK,615c0eeb3f03ea1d,OK,KILLED,KILLED,NOT_RUN,NOT_RUN,test1_demo;test2_golden,1,1,killed,-6,0.323,,<missing>,
resize,ast_emitted,d8e424c7202ceda7,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,810,25,operator== -> operator<=,m054_cxx_rel_swap_operator_lt_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,2506af9c40b39125,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,810,25,operator== -> operator>,m055_cxx_rel_swap_operator_gt,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,ec69bc55648099ee,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,810,25,operator== -> operator<,m053_cxx_rel_swap_operator_lt,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,61ecda96b75b10c8,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,257,15,operator< -> operator==,m051_cxx_rel_swap_operator_eq_eq,OK,fbf3bfa40286447b,OK,KILLED,KILLED,NOT_RUN,NOT_RUN,test1_demo;test2_golden,1,1,killed,-6,0.405,,<missing>,
resize,ast_emitted,14f91a44087c5cec,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,810,25,operator== -> operator>=,m056_cxx_rel_swap_operator_gt_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,a87cd44da8990bcf,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,257,15,operator< -> operator!=,m052_cxx_rel_swap_operator_not_eq,OK,b3d624e3d839acb9,OK,KILLED,KILLED,NOT_RUN,NOT_RUN,test1_demo;test2_golden,1,1,killed,-6,0.324,,<missing>,
resize,ast_emitted,03a6da1d66df3b3f,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,818,25,operator< -> operator>,m059_cxx_rel_swap_operator_gt,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
resize,ast_emitted,23742bac2bcb0461,cxx_rel_swap,resize_box_uint8_down.halide_generated.cpp,810,25,operator== -> operator!=,m057_cxx_rel_swap_operator_not_eq,OK,b7b5ea7b4ae88f3e,OK,NOT_RUN,NOT_RUN,NOT_RUN,NOT_RUN,,0,1,equivalent_tce,,,,,bit-identical machine code at -O2: no test can distinguish it
